19.61,1.15,12.01,32.25,5.63,33.38,2.46,94.06,1003.3,14.48,24.35,8.04,22.13,34.46,36.66,5.6,193.35,1.51,85.62,1004,23.6,10.5,14.9,2.52,15.9,21.3,13.42,5.51,160.61,4.98,90.08,1008.8,21.2,31.35,1.94,36.05,36.29,76.37,965.53,8.35,84.78,1.39,83.7,1023,54
11.21,1.06,3.1,41.14,8.95,75.35,1.95,96.81,998.28,18.43,5.05,3.55,13.44,18.88,48.58,9.38,43.1,2.13,87.2,998.61,23.6,7.29,11.34,1.42,10.44,14.14,20.16,9.54,38.4,5.69,90.64,1003.4,21.2,37.09,4.52,38.06,34.37,76.72,956.51,10.75,177.57,0.96,88.8,1017.8,54
16.84,1.17,13.11,28.3,8.63,113.96,1.28,98.93,997.44,13.58,6.05,6.26,18.13,27.73,40.56,9.18,41.28,1.52,91.53,998,23.6,9.51,5.55,1.22,10.1,13.51,17.32,9.23,44.65,3.78,96.18,1002.7,21.2,33.38,10.17,41.6,37.53,88.17,1081.7,10.45,102.61,1.03,89.77,1017,54
11.9,1.85,5.16,43.07,9.74,36.06,3.56,97.04,993.34,16.16,19.28,4.74,16.59,23.85,45.45,10.13,59.43,2.32,86.95,993.94,23.6,13.15,31.17,2.08,14.77,19.49,19.68,10.19,26.92,7.57,91.09,998.42,21.2,27.48,8.48,28.98,35.18,66.45,1050,11.51,72.7,1.57,91.25,1012.4,54
27.38,7.1,17.59,47.47,6.09,59.47,2.54,90.82,1001.4,16.45,12.18,5.86,18.83,27.82,47.44,6.18,231.74,1.74,81.89,1002.2,23.6,15,11.86,1.35,13.42,17.03,21.66,6.09,259.33,5.79,86.45,1006.9,21.2,26.63,4.9,28.46,33.56,64,1059.4,8.88,54.96,1.71,81.18,1020.9,54
25.58,3.17,20.14,47.23,6.54,47.58,1.83,90.22,1002.5,17.34,27.2,8.82,30.05,43.57,43.29,6.74,164.3,1.33,81.49,1003.1,23.6,22.37,26.83,3.87,21,28.47,19.78,6.57,126.98,3.87,85.93,1007.9,21.2,29.52,5.34,38.36,36.95,81.54,1045.6,9.2,82.92,1.3,77.1,1022,54
65.48,23.76,63.15,46.08,10.74,183.2,2.93,97.62,986.84,16.87,25.19,10.55,33.19,49.37,35.23,11.13,119.46,1.09,88.49,987.85,23.6,31,12.94,4.89,25.34,34.36,11.02,11.33,153.1,4.24,91.16,992.29,21.2,24.21,10.84,36.42,34.82,75.75,881.46,13.11,190.36,1.19,83.72,1006.8,54
75.32,48.23,84.08,46.8,14.98,173.2,1.89,93.71,984.61,13.83,29.66,9.99,33.14,46.84,38.4,14.93,148.53,1.16,85.98,985.74,23.6,15.51,10.07,4.95,24.55,33.67,14.07,15.24,160.04,4.46,87.91,990.05,21.2,26.93,19.4,45.28,31.04,85.72,1024,15.8,172.16,1.02,85.86,1004.2,54
22.38,8.58,26.3,42.95,8.16,78.72,4.06,97.79,986.99,15.32,10.78,6.54,17.77,27.8,40.78,9.21,78.9,2.43,90.09,987.56,23.6,8.61,13.1,2.45,14.22,19.51,16.32,8.91,73.79,8.74,95.72,991.88,21.2,31.72,16.39,42.62,25.68,77.41,943.95,10.92,105.55,2.04,90.7,1006.4,54
8.46,0.85,10.82,58.36,2.74,33.68,4.7,97.7,1000.6,6.51,15.24,4.18,13.39,20.18,50.26,2.83,99.14,3.14,87.68,1000.9,23.6,4.16,14.33,1.41,11.76,15.46,23.98,2.83,74.65,10.93,95.91,1005.7,21.2,30.07,13.67,44.43,26.21,79.81,1000.3,5.64,48,3.41,84.3,1019.8,54
12.92,1.18,15.72,55.6,1.53,28.66,4.05,97.67,998.76,14.38,13.28,5.92,15.47,24.55,46.86,1.48,206.17,2.51,88.94,999.5,23.6,6.22,9.87,2.11,11.94,16.83,22.31,1.51,241.82,9.16,93.14,1004.4,21.2,18.93,11.31,25.03,24.24,49.23,942.45,4.82,47.93,2.98,85.45,1018.4,54
24.49,0.93,31.9,34.43,-0.02,85.28,1.38,93.95,999.31,24.95,36.12,15.06,36,60.88,35.86,0.56,125.87,1.04,84.25,1000.2,23.6,8.88,24.23,4.88,22.49,31.51,15.63,0.34,135.51,2.46,89.53,1005.2,21.2,32.03,17.57,46.7,33.32,91.82,1355.2,2.61,71.28,1.06,84.13,1020,54
23.97,1.16,25.68,32.17,7.26,39.3,1.76,98.02,995.38,19.06,23.8,12.27,32.28,52.05,35.72,7.03,213.59,1.24,90.17,996.11,23.6,5.41,29.07,4.28,24.29,32.39,14.31,6.9,128.68,2.65,95.35,1000.9,21.2,58.99,39.41,74.01,33.27,138.32,2027.5,9.26,89.1,0.84,90.97,1014.8,54
20.34,2.38,18.49,54.32,7.09,29.84,2.99,99.25,992.05,17.69,8.3,5.24,20.11,27.77,42.18,7.21,272.2,1.75,93.71,992.82,23.6,10.22,7.18,2.08,14.34,19.06,18.31,7.27,343,6.19,98.03,997.54,21.2,34.79,10.17,45.64,32.02,91.88,932.63,9.25,50.75,2.29,91.95,1011.2,54
15.47,3.02,13.25,60.07,3.66,27.48,4.19,79.12,997.99,11.2,5.9,4.5,14.49,21.38,49.61,3.5,287.36,2.51,74.8,998.75,23.6,8.04,3.38,1.94,11.04,15.55,25.38,3.58,337.67,8.65,79.85,1003.6,21.2,34.76,20.74,31.59,32.15,76.79,1116.3,5.58,45.99,3.36,73.43,1017.5,54
36,14.31,65.63,40.69,2.32,116.34,1.79,69.66,999.64,12.77,10.11,11.51,30.57,48.19,42.29,2.37,243.22,1.19,66.86,1000.8,23.6,7.06,5.66,8.6,23.37,38.09,20.07,2.12,250.35,2.29,71.6,1005.6,21.2,57.36,63.89,41.83,36.7,98.73,1933.2,3.91,76.17,1.19,65.97,1020.2,54
30.88,32.43,62.42,35.46,3.46,172.94,1.64,87.84,993.3,12.84,27.91,16.59,38.93,64.37,42.6,3.78,220.24,1.2,79.83,994.43,23.6,5.96,30.36,18.1,35.27,64.55,10.92,3.61,188.49,2.99,83.98,999.16,21.2,23.96,18.49,52.04,30.78,98.15,847.11,4.58,153.02,1.31,83.09,1013.7,54
